type,n,density,processes,threads,total_time,generation_time,comm_total,comm_dist,comm_aggr,computation_total,computation_sort,computation_mult,sum_check
CSR_apr_MPI,16384,0.15,64,1,63.716,3.296,17.131,0.779,16.352,43.289,1.720,41.570,2993442628723.000
CSR_apr_MPI,16384,0.15,64,1,58.925,2.970,10.505,0.487,10.017,45.451,0.845,44.606,2993442628723.000
CSR_apr_MPI,16384,0.15,64,1,51.869,2.977,11.168,0.443,10.725,37.724,0.921,36.802,2993442628723.000
CSR_apr_MPI,16384,0.15,64,1,65.433,3.243,11.209,0.687,10.521,50.981,1.717,49.263,2993442628723.000
CSR_apr_MPI,8192,0.15,8,1,35.231,0.800,1.576,0.188,1.388,32.854,0.331,32.523,374201665190.000
CSR_apr_MPI,8192,0.15,8,1,33.567,0.725,1.331,0.117,1.214,31.510,0.203,31.307,374201665190.000
CSR_apr_MPI,8192,0.15,8,1,33.088,0.791,1.187,0.122,1.065,31.110,0.205,30.905,374201665190.000
CSR_apr_MPI,8192,0.15,8,1,34.865,0.746,1.588,0.179,1.409,32.532,0.309,32.222,374201665190.000
CSR_apr_MPI,8192,0.15,8,1,33.313,0.716,1.349,0.119,1.229,31.247,0.221,31.026,374201665190.000
CSR_apr_MPI,8192,0.15,8,1,33.057,0.773,1.243,0.119,1.124,31.040,0.199,30.841,374201665190.000
CSR_apr_MPI,8192,0.15,8,1,30.680,0.631,1.003,0.101,0.903,29.045,0.188,28.857,374201665190.000
CSR_apr_MPI,8192,0.15,8,1,33.313,0.691,1.183,0.117,1.066,31.439,0.204,31.235,374201665190.000
CSR_apr_MPI,8192,0.15,8,1,33.415,0.714,1.182,0.120,1.062,31.520,0.213,31.307,374201665190.000
CSR_apr_MPI,8192,0.15,8,1,34.821,0.698,1.438,0.134,1.303,32.685,0.204,32.481,374201665190.000
CSR_apr_OpenMP,10317,0.15,1,16,43.973,1.480,0,0,0,42.493,0.284,42.209,747379617060.000
CSR_apr_OpenMP,10317,0.15,1,16,46.161,1.121,0,0,0,45.040,0.457,44.583,747379617060.000
CSR_apr_OpenMP,10317,0.15,1,16,58.829,1.112,0,0,0,57.717,0.426,57.291,747379617060.000
CSR_apr_OpenMP,10317,0.15,1,16,41.178,1.477,0,0,0,39.701,0.288,39.413,747379617060.000
CSR_apr_OpenMP,10317,0.15,1,16,62.523,1.112,0,0,0,61.411,0.445,60.966,747379617060.000
CSR_apr_OpenMP,10317,0.15,1,16,51.069,1.470,0,0,0,49.599,0.283,49.316,747379617060.000
CSR_apr_OpenMP,10317,0.15,1,16,45.353,1.118,0,0,0,44.235,0.457,43.777,747379617060.000
